Key,Region,Season,Day,Prompt,LLM Result (raw),N Predicted Steps,MAE Penalised,MAE Matched,Step Coverage %,Extraction OK,Model,Prompting,Elapsed (s)
energy_DE_LU_2023-01-12_00:30,DE_LU,Winter,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Friday. Is weekend: No.
Historical average load: 62305.57 MW.","51159.40,50269.22,49582.55,49125.96,49127.42,49077.87,49207.30,49688.26,50572.55,52372.85,54668.34,59957.80,63397.30,66402.57,68165.79,69960.87,70424.30,70864.62,70960.76,71168.92,71826.45,72413.45,72459.50,71589.92,71455.50,71152.66,69925.11,69396.02,68806.21,68499.92,68054.88,67823.28,68170.07,69469.29,70390.52,69969.50,69563.86,68842.22,67596.75,65489.64,63284.03,61506.04,59868.88,58449.04,56959.38,55068.56,53473.41,51476.90",48,1734.5244,1734.5244,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-13_00:30,DE_LU,Winter,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Saturday. Is weekend: Yes.
Historical average load: 62180.35 ","50173.46,49658.38,48921.19,48703.56,48572.75,48633.19,48713.54,49335.49,50386.11,52247.12,53842.38,57898.60,61443.30,64655.19,66790.62,68122.52,68867.36,68764.13,69252.67,69472.95,69259.92,69402.78,69839.26,69682.08,69365.29,69093.83,67865.70,66675.97,66473.64,66015.83,66078.31,66555.03,67167.80,69064.04,69464.52,69070.16,68160.52,65665.04,64380.56,62493.94,60426.38,58766.83,57047.43,55853.42,53790.54,52280.50,50935.68,50548.96",48,7694.1265,7694.1265,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-14_00:30,DE_LU,Winter,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Sunday. Is weekend: Yes.
Historical average load: 57142.85 MW","49348.08,47969.40,47005.09,46361.47,46100.79,45995.96,46088.16,46445.59,46436.40,46427.58,46246.85,46716.92,46908.72,48288.48,50271.87,52107.34,53202.67,54912.03,56061.34,57288.84,57827.28,58829.51,59478.86,59521.58,59155.00,58771.38,58123.10,57407.82,56995.14,57012.42,57490.92,58139.90,59290.70,60689.04,61796.15,61968.31,61124.64,59857.58,58517.92,56618.22,54735.28,53408.80,52611.84,52074.95,50874.06,49343.16,48263.12,46450.14",48,2469.4256,2469.4256,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-15_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Monday. Is weekend: No.
Historical average load: 51999.92 MW.","45408.22,44526.08,43867.57,43443.12,43080.52,43054.69,43237.41,43271.28,43194.42,43325.35,43075.46,42680.80,43293.63,43738.66,45085.32,46994.05,48735.96,51012.90,52596.91,54093.09,55373.48,56817.52,58062.84,58077.12,57721.76,57110.70,56496.49,55501.95,55347.86,54755.27,54914.20,55239.67,56634.50,58307.44,59783.20,60092.66,59636.10,58987.88,58043.96,56621.82,55125.60,54440.29,53809.73,53888.00,52567.20,51075.75,49541.04,48281.78",48,9684.9360,9684.9360,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-16_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Tuesday. Is weekend: No.
Historical average load: 56262.16 MW","47277.15,46408.70,45620.03,44982.58,44547.06,44528.81,44713.82,45698.53,46539.32,48933.00,51570.60,56869.54,60504.50,64056.40,65863.76,67442.22,68001.63,68034.98,68228.24,68484.13,68891.95,69437.84,69435.22,68939.36,68709.06,68209.48,67521.00,67363.07,66992.79,67247.52,67317.48,67535.29,68352.93,70030.14,70593.65,70583.58,70127.14,69408.50,68005.84,65465.07,63317.06,62319.30,60712.98,59438.92,57527.63,56066.66,54430.50,52563.22",48,2345.1894,2345.1894,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-17_00:30,DE_LU,Winter,Wednesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Wednesday. Is weekend: No.
Historical average load: 62451.11 ","51649.04,50328.98,49839.09,50022.36,50299.04,50078.86,50361.46,51043.10,52059.80,53827.26,55958.00,60946.46,63738.77,67042.77,68929.26,70089.18,70342.76,70230.75,70129.15,70084.31,70082.32,70384.74,70410.32,69935.18,69477.70,68589.02,67907.87,67988.54,66662.66,66156.33,65357.76,65158.24,66130.55,68306.50,69422.14,69134.84,68638.10,67881.10,66777.84,64915.30,63096.62,61062.85,59258.63,57826.18,56022.86,54347.51,52674.32,51600.89",48,1288.2596,1288.2596,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-18_00:30,DE_LU,Winter,Thursday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Thursday. Is weekend: No.
Historical average load: 61722.22 M","50671.55,49769.63,49218.76,49000.88,49192.54,48620.80,48554.63,48946.98,50241.96,52280.50,53907.39,57722.11,61124.37,64347.87,66263.56,67693.52,68339.02,68656.74,69150.30,68955.08,69119.85,68994.60,68945.50,68715.41,68362.50,68035.05,67104.70,66836.42,66537.60,66175.92,65596.46,65842.97,66486.48,68171.59,69153.76,68875.00,68743.41,68047.39,66854.22,65091.92,63840.82,62664.65,61255.82,60263.80,58403.14,56570.60,55324.40,53787.48",48,1933.3969,1933.3969,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-19_00:30,DE_LU,Winter,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Friday. Is weekend: No.
Historical average load: 62878.02 MW.","52814.30,51961.70,51578.84,51564.16,51384.68,51330.02,51775.88,52079.92,52887.25,54271.63,56539.22,60953.75,63999.47,66716.10,68234.17,69592.90,70052.80,69891.29,70351.55,70686.79,70846.83,71376.08,71316.41,70687.04,70700.93,70960.73,69976.36,68675.88,68104.20,67845.80,67524.64,67715.56,68046.08,69867.20,70825.28,70300.42,70075.83,69253.92,68008.00,65709.22,63541.55,61654.11,60092.65,58601.44,56934.36,54733.01,53540.86,52343.57",48,2559.9969,2559.9969,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-20_00:30,DE_LU,Winter,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Saturday. Is weekend: Yes.
Historical average load: 62097.59 ","51524.10,50404.58,49756.68,49370.15,49129.06,49345.95,49446.50,50031.20,50729.99,52759.72,54369.41,58080.94,61196.39,64226.27,66344.66,67719.02,68508.37,68033.54,68496.82,68621.77,68969.12,69042.40,69120.97,68576.02,68140.61,67597.54,66357.25,65742.36,65223.82,64713.92,64276.38,64382.81,64881.32,66320.18,67282.89,67028.17,66528.33,65602.48,64154.79,62044.54,60240.20,58432.05,56733.52,55613.42,54284.24,52844.26,52072.74,50743.08",48,6123.1658,6123.1658,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-21_00:30,DE_LU,Winter,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Sunday. Is weekend: Yes.
Historical average load: 57446.43 MW","49701.82,48678.54,47637.00,46942.88,47042.52,47014.48,46638.29,46568.21,46926.21,46781.36,46695.82,47363.90,48461.39,49841.14,51771.64,53861.92,55922.02,57868.15,59133.55,60396.62,60625.26,61250.30,61724.88,61644.88,60992.38,60519.54,59966.54,59273.50,59062.76,58394.12,58245.45,58875.96,59628.73,61039.36,62437.41,62351.81,61723.09,60774.94,59466.39,56579.94,54841.28,53328.03,52775.87,52632.12,51329.66,49779.70,48638.98,47982.23",48,3456.1702,3456.1702,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-22_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Monday. Is weekend: No.
Historical average load: 52712.8 MW.
","46966.36,46288.92,45422.15,45394.73,44859.40,44537.44,44413.70,44426.70,44477.27,44035.57,43841.48,43849.37,44257.63,44951.56,46099.14,47566.30,49125.06,51216.82,52882.43,54541.62,55980.32,57211.18,57996.66,57768.89,57290.26,56331.94,55425.90,54683.27,53982.00,54012.54,53720.82,53647.68,54476.92,56191.42,57769.06,58268.51,57672.57,56623.98,55712.87,54965.22,53270.78,52327.44,51836.16,52161.37,50915.82,49958.88,49006.25,47997.52",48,9323.1765,9323.1765,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-23_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Tuesday. Is weekend: No.
Historical average load: 55685.53 MW","47214.22,46482.25,45922.06,45612.64,45315.72,45694.41,45867.70,46667.86,47486.96,49056.04,50958.37,55367.58,59291.20,62554.74,64667.09,66313.13,67271.97,67764.18,68418.02,68766.98,69123.24,69395.50,69543.10,69443.60,69438.05,69422.76,68645.42,67949.00,67677.34,67341.54,66807.86,66372.70,66727.80,67850.02,68618.04,68036.55,67568.81,66986.95,65871.08,63857.04,61759.10,60115.40,58328.06,57526.62,56081.63,54328.50,52674.94,49688.58",48,822.7125,822.7125,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-24_00:30,DE_LU,Winter,Wednesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Wednesday. Is weekend: No.
Historical average load: 60621.08 ","48714.48,47587.21,47099.37,46682.14,46657.44,47001.66,47279.80,48368.42,49013.84,50421.56,52581.60,56464.60,59637.10,62643.22,64580.26,65690.72,66648.91,66991.35,67403.47,67860.77,68532.92,68946.56,69028.05,68959.91,68864.83,68798.81,67882.58,67301.74,66685.58,66368.50,65593.42,65108.13,65227.35,66618.84,67492.77,67214.02,67150.66,66414.31,65109.97,63345.72,61672.54,60019.68,58200.87,57176.54,55687.90,53882.44,52276.41,50562.60",48,891.7869,891.7869,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-25_00:30,DE_LU,Winter,Thursday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Thursday. Is weekend: No.
Historical average load: 60748.12 M","49405.67,48217.62,47339.73,46723.94,46652.90,46714.69,47124.82,47725.42,48614.94,50423.84,52947.62,57469.16,60557.50,63704.41,65304.87,66578.48,67268.76,67555.59,68524.18,69055.25,69320.20,69673.40,69871.50,70054.72,70007.68,70150.88,69499.03,68663.06,68551.97,68097.67,67323.72,66957.08,66874.83,68254.17,68668.26,68087.19,67914.37,67380.04,66319.52,64503.32,62779.52,60679.60,59290.63,57775.68,55978.28,54202.37,52742.96,51749.52",48,1726.6827,1726.6827,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-26_00:30,DE_LU,Winter,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Friday. Is weekend: No.
Historical average load: 62114.5 MW.
","51563.91,50486.47,49772.82,49368.76,49497.68,49405.66,49522.43,50156.28,50639.20,52230.16,53876.85,58371.14,61773.50,64702.58,66698.51,68099.49,68848.00,69119.20,69761.66,70261.96,70721.93,71554.12,70691.70,71126.67,70299.10,70937.56,70412.42,69909.86,69595.89,69141.95,68716.26,68250.70,68543.14,69807.74,70628.67,70472.38,70247.90,69633.11,68512.60,66497.34,64790.36,63017.37,61108.57,60157.06,58289.54,56670.06,55045.20,53225.87",48,1960.6075,1960.6075,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-27_00:30,DE_LU,Winter,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Saturday. Is weekend: Yes.
Historical average load: 62823.91 ","51944.29,50866.12,50470.98,49854.86,50063.58,49943.92,50201.96,51147.22,52330.11,53785.43,55058.99,59302.18,62307.54,65634.83,67496.66,69119.87,69547.58,69628.52,70000.31,70417.08,70287.07,70466.75,70811.62,70280.46,69792.18,69393.02,68158.05,67350.51,66627.89,66300.26,65509.34,65319.13,65500.04,66820.89,67872.02,67699.08,67283.96,66345.06,64898.28,62325.64,60395.63,58813.46,57084.52,55876.60,54150.51,52610.86,51223.02,49905.67",48,8520.4473,8520.4473,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-28_00:30,DE_LU,Winter,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Sunday. Is weekend: Yes.
Historical average load: 56947.09 MW","48731.12,47586.21,46711.52,46251.09,46083.54,45860.68,45315.60,45051.51,45032.22,44884.10,44897.88,45761.16,46962.32,48379.51,50053.78,51764.42,53572.28,55431.94,56686.66,57783.28,58343.56,59028.82,59181.61,59422.07,58789.41,58252.04,57555.58,57198.50,56693.29,56607.06,56200.76,55932.86,56901.87,58624.39,60595.59,60964.23,60536.92,59669.34,58146.12,56235.64,54372.32,53406.62,52615.40,52468.94,51619.84,50306.49,49150.36,47621.63",48,2435.8096,2435.8096,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-29_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Monday. Is weekend: No.
Historical average load: 51916.51 MW.","46355.30,45577.33,44623.78,44188.54,43560.28,43117.66,43349.25,43609.40,43634.24,43302.98,43258.11,43966.50,44823.82,45312.31,45965.16,47531.04,49442.36,51649.12,53284.70,54376.75,55622.22,56535.86,57491.34,56898.74,56147.58,55407.94,54853.52,54346.38,54004.38,53359.50,52843.70,52969.12,53898.28,56202.72,58549.64,59336.72,59291.65,58216.28,57298.92,56758.20,55209.96,55065.51,55177.04,55290.91,54114.42,52618.80,51478.20,51761.34",48,11518.3219,11518.3219,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-30_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Tuesday. Is weekend: No.
Historical average load: 57614.83 MW","50563.70,49690.72,49100.04,49144.20,49085.24,49474.22,49785.51,50806.27,51857.68,53271.52,55691.77,60052.03,62527.32,65980.07,67746.96,69473.83,70207.82,69885.92,70406.52,70730.80,70972.98,71103.06,71209.34,71186.34,71139.90,71052.67,70364.26,69291.80,68592.66,68909.04,68269.30,67657.65,67843.33,68497.83,69723.45,69893.74,69634.98,68648.96,67253.35,65608.70,63847.43,63000.11,61490.50,59882.52,58112.86,56832.33,55416.82,53638.90",48,835.5402,835.5402,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-01-31_00:30,DE_LU,Winter,Wednesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Wednesday. Is weekend: No.
Historical average load: 62968.16 ","52281.95,51206.31,50438.32,50427.76,50144.50,50228.39,50216.60,51023.83,51312.76,53509.58,55054.86,58642.90,61924.56,65840.83,67292.32,68402.54,69038.02,68752.63,69452.05,69812.36,70322.20,70774.70,71363.18,71116.62,71293.90,70390.65,69884.74,69345.56,69056.68,68271.69,67578.80,67252.66,67075.10,68319.68,69540.51,69089.34,68705.50,67826.73,66472.80,64817.38,62933.90,61210.04,59689.43,58548.10,56464.62,55228.34,53470.46,52167.52",48,1140.7494,1140.7494,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-01_00:30,DE_LU,Winter,Thursday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Thursday. Is weekend: No.
Historical average load: 62364.27 M","51302.91,50054.34,49266.74,48681.16,48320.06,48543.17,48702.12,49752.49,50772.49,52250.16,54149.12,58925.86,62291.56,64811.31,66719.30,68390.82,68895.20,69132.40,69697.40,70219.36,70565.14,70619.23,70939.48,70323.25,70284.50,69771.98,68939.09,68221.33,68014.02,68904.34,68294.56,68101.94,68032.87,69209.18,71093.72,71576.83,71211.48,69599.33,68473.11,66758.99,65014.44,63386.34,61815.18,60321.52,58036.00,56611.98,54976.03,54155.38",48,1722.6677,1722.6677,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-02_00:30,DE_LU,Winter,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Friday. Is weekend: No.
Historical average load: 63303.5 MW.
","53052.12,52460.78,51702.88,51024.28,51244.09,51268.46,51461.60,52445.47,53048.26,54574.24,56250.98,60453.96,63512.56,66402.46,67590.60,69023.10,69441.17,69863.12,70224.46,70578.92,70510.74,71018.75,71738.50,71564.16,71240.62,70951.20,69854.26,68971.07,68176.02,67740.49,66856.92,66507.19,66467.46,67177.26,68666.89,68489.76,67982.08,67291.17,65952.30,64171.94,62296.82,61215.46,59454.42,57999.64,56439.76,54783.67,52970.40,51623.18",48,846.7773,846.7773,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-03_00:30,DE_LU,Winter,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Saturday. Is weekend: Yes.
Historical average load: 62344.18 ","50646.00,50054.39,49778.90,49355.00,50003.31,50159.20,50438.67,50962.22,52124.20,53519.81,54931.16,59452.50,62321.24,65697.02,67683.24,69128.66,69816.71,69970.58,70715.75,70720.16,70927.34,71864.14,71693.68,70469.32,69705.19,69450.26,68786.30,67877.05,66974.65,66889.50,66497.68,65825.44,66103.42,67558.83,68493.67,68465.47,67848.34,66691.36,65160.87,63168.96,61134.10,60448.74,58177.89,57615.92,55877.10,54065.95,52596.00,51159.02",48,10114.1408,10114.1408,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-04_00:30,DE_LU,Winter,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Sunday. Is weekend: Yes.
Historical average load: 57072.4 MW.","49949.85,48520.42,47429.08,46839.66,46119.68,46070.39,45742.21,45554.45,45830.48,45940.62,45896.40,46750.61,47393.50,49144.28,50085.92,51819.42,53249.44,54822.46,55715.84,56694.37,57019.06,57585.37,58150.16,57802.92,57128.56,56513.18,55708.90,54373.86,54164.92,53870.58,53492.16,53097.50,53528.42,55193.50,57559.30,58606.23,58143.55,57149.22,56151.04,54333.28,52541.43,51537.90,50631.08,50508.00,49238.40,48006.35,46929.21,44992.99",48,2654.0773,2654.0773,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-05_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Monday. Is weekend: No.
Historical average load: 50222.0 MW.
","44186.38,43421.80,42887.92,42284.68,42009.54,42086.03,42032.60,42094.36,42382.60,42213.60,42060.13,42088.02,42746.42,43582.90,44087.48,45891.52,48084.05,49290.92,50924.80,52697.94,53925.31,55467.24,56199.62,56028.88,55942.17,55047.06,54397.24,53723.38,53448.52,52728.95,52253.90,52223.08,52589.50,54220.70,56128.52,57680.27,57691.28,56950.04,55905.02,54462.59,53365.73,52407.06,52140.13,52358.74,51271.92,49728.25,48443.17,46733.62",48,9989.1590,9989.1590,100.0,True,persistence,persistence,0.0
